pubchem_cid	concept_id	concept_name	total_labels	n_labels_ind	percent_labels_ind	occurs_min_ind	occurs_max_ind	occurs_mean_ind	occurs_mode_ind	occurs_sd_ind	occurs_iqr_ind	n_labels_se	percent_labels_se	occurs_min_se	occurs_max_se	occurs_mean_se	occurs_mode_se	occurs_sd_se	occurs_iqr_se	n_label_ratio	percent_label_ratio	concept_n_ind	concept_n_se	compound_n_ind	compound_n_se	prob_ind	prob_se	category_manual
2349	C0015967	fever	1	1	1	1	1	1	1		0	1	1	1	1	1	1		0	1	1	66	593	14	18	0.858976423440826	0.141023576559174	
2369	C0004096	asthma	7	3	0.428571428571429	1	1	1	1	0	0	6	0.857142857142857	1	1	1	1	0	0	0.5	0.5	40	225	6	159	0.788222376473093	0.211777623526907	
2369	C0020538	hypertension	7	5	0.714285714285714	1	1	1	1	0	0	1	0.142857142857143	1	1	1	1		0	5	5	114	469	6	159	0.900601438896717	0.0993985611032829	
2375	C0006826	cancer	19	5	0.263157894736842	1	1	1	1	0	0	19	1	1	1	1	1	0	0	0.263157894736842	0.263157894736842	120	153	6	190	0.736431152179133	0.263568847820867	
2375	C0007097	carcinoma	19	13	0.684210526315789	1	1	1	1	0	0	15	0.789473684210526	1	1	1	1	0	0	0.866666666666667	0.866666666666667	59	91	6	190	0.853880827218563	0.146119172781437	
2375	C0033575	prostate	19	18	0.947368421052632	1	1	1	1	0	0	18	0.947368421052632	1	2	1.11111111111111	1	0.323380833381777	0	1	1	32	64	6	190	0.792805946129216	0.207194053870784	
2375	C0376358	prostate cancer	19	5	0.263157894736842	1	1	1	1	0	0	18	0.947368421052632	1	1	1	1	0	0	0.277777777777778	0.277777777777778	21	21	6	190	0.70664395175877	0.29335604824123	
2405	C0020538	hypertension	13	9	0.692307692307692	1	1	1	1	0	0	4	0.307692307692308	1	1	1	1	0	0	2.25	2.25	114	469	4	164	0.885642383188546	0.114357616811454	
2405	C0857121	hypertensive	13	8	0.615384615384615	1	1	1	1	0	0	4	0.307692307692308	1	1	1	1	0	0	2	2	19	69	4	164	0.902468506674058	0.0975314933259419	
2431	C0003811	arrhythmia	1	1	1	2	2	2	2		0	1	1	1	1	1	1		0	1	1	27	337	5	34	0.937994531826956	0.0620054681730435	
2435	C0020538	hypertension	15	15	1	1	1	1	1	0	0	13	0.866666666666667	1	1	1	1	0	0	1.15384615384615	1.15384615384615	114	469	4	110	0.888710396952406	0.111289603047594	
2474	C0028778	obstruction	22	5	0.227272727272727	1	1	1	1	0	0	19	0.863636363636364	1	2	1.21052631578947	1	0.418853908291695	0	0.263157894736842	0.263157894736842	23	139	4	155	0.527397526611771	0.472602473388229	
2474	C0030193	pain	22	2	0.0909090909090909	1	1	1	1	0	0	5	0.227272727272727	1	1	1	1	0	0	0.4	0.4	106	785	4	155	0.661878179234617	0.338121820765383	
2474	C0344307	analgesia	22	12	0.545454545454545	1	1	1	1	0	0	4	0.181818181818182	1	1	1	1	0	0	3	3	19	14	4	155	0.913160735335191	0.0868392646648085	
2477	C0003467	anxiety	28	28	1	2	2	2	2	0	0	21	0.75	1	2	1.80952380952381	2	0.402373908081478	0	1.33333333333333	1.33333333333333	25	421	43	153	0.831774376251769	0.168225623748231	
2477	C0003469	Anxiety Disorder	28	28	1	1	2	1.85714285714286	2	0.356348322549899	0	17	0.607142857142857	1	1	1	1	0	0	1.64705882352941	1.64705882352941	15	12	43	153	0.939118751417227	0.0608812485827734	
2477	C0011991	diarrhea	28	22	0.785714285714286	1	1	1	1	0	0	19	0.678571428571429	1	1	1	1	0	0	1.15789473684211	1.15789473684211	23	714	43	153	0.581476158429927	0.418523841570073	
2477	C0012833	dizziness	28	22	0.785714285714286	1	1	1	1	0	0	25	0.892857142857143	1	2	1.8	2	0.408248290463863	0	0.88	0.88	16	711	43	153	0.317642682004627	0.682357317995373	
2477	C0016382	flushing	28	22	0.785714285714286	1	1	1	1	0	0	23	0.821428571428571	1	1	1	1	0	0	0.956521739130435	0.956521739130435	19	337	43	153	0.673650542700029	0.326349457299971	
2477	C0022107	irritability	28	24	0.857142857142857	1	1	1	1	0	0	23	0.821428571428571	1	1	1	1	0	0	1.04347826086957	1.04347826086957	21	154	43	153	0.757548474542716	0.242451525457284	
2477	C0030554	paresthesia	28	22	0.785714285714286	1	1	1	1	0	0	19	0.678571428571429	1	1	1	1	0	0	1.15789473684211	1.15789473684211	8	473	43	153	0.660358067454398	0.339641932545602	
2477	C0038990	sweating	28	21	0.75	1	1	1	1	0	0	23	0.821428571428571	1	1	1	1	0	0	0.91304347826087	0.91304347826087	12	419	43	153	0.622028101733902	0.377971898266098	
2477	C0042023	urinary frequency	28	22	0.785714285714286	1	1	1	1	0	0	22	0.785714285714286	1	1	1	1	0	0	1	1	7	215	43	153	0.715012690631841	0.284987309368159	
2477	C0043352	dry mouth	28	22	0.785714285714286	1	1	1	1	0	0	19	0.678571428571429	1	1	1	1	0	0	1.15789473684211	1.15789473684211	7	437	43	153	0.672678937285842	0.327321062714158	
2477	C0085631	agitation	28	21	0.75	1	1	1	1	0	0	17	0.607142857142857	2	2	2	2	0	0	1.23529411764706	1.23529411764706	31	328	43	153	0.686969007193224	0.313030992806776	
2477	C0220870	lightheadedness	28	22	0.785714285714286	1	1	1	1	0	0	25	0.892857142857143	1	4	3	4	1.4142135623731	3	0.88	0.88	8	98	43	153	0.217892198954577	0.782107801045423	
2477	C0231528	myalgia	28	21	0.75	1	1	1	1	0	0	4	0.142857142857143	1	1	1	1	0	0	5.25	5.25	11	415	43	153	0.822878089728799	0.177121910271201	
2477	C0234238	aches	28	21	0.75	1	1	1	1	0	0	23	0.821428571428571	1	1	1	1	0	0	0.91304347826087	0.91304347826087	9	72	43	153	0.738031419000905	0.261968580999095	
2477	C0392162	clammy	28	21	0.75	1	1	1	1	0	0	19	0.678571428571429	1	1	1	1	0	0	1.10526315789474	1.10526315789474	2	25	43	153	0.783411339905588	0.216588660094412	
2477	C0917801	insomnia	28	24	0.857142857142857	1	1	1	1	0	0	21	0.75	1	2	1.76190476190476	2	0.436435780471985	0	1.14285714285714	1.14285714285714	28	523	43	153	0.485392461827791	0.514607538172209	
2477	C1961839	fear	28	21	0.75	1	1	1	1	0	0	4	0.142857142857143	1	1	1	1	0	0	5.25	5.25	9	9	43	153	0.892867720406383	0.107132279593617	
2477	C2242996	tingling	28	22	0.785714285714286	1	1	1	1	0	0	4	0.142857142857143	1	1	1	1	0	0	5.5	5.5	8	79	43	153	0.888779944138985	0.111220055861015	
2478	C0006826	cancer	17	1	0.0588235294117647	1	1	1	1		0	10	0.588235294117647	2	2	2	2	0	0	0.1	0.1	120	153	13	220	0.699659072508395	0.300340927491605	
2478	C0023418	leukemia	17	17	1	1	1	1	1	0	0	7	0.411764705882353	1	2	1.14285714285714	1	0.377964473009227	0	2.42857142857143	2.42857142857143	46	69	13	220	0.865638362255315	0.134361637744685	
2478	C0023467	AML	17	1	0.0588235294117647	1	1	1	1		0	9	0.529411764705882	1	1	1	1	0	0	0.111111111111111	0.111111111111111	9	16	13	220	0.706111642634983	0.293888357365017	
2478	C0023470	myeloid leukemia	17	10	0.588235294117647	1	1	1	1	0	0	6	0.352941176470588	1	1	1	1	0	0	1.66666666666667	1.66666666666667	13	20	13	220	0.866495551979485	0.133504448020515	
2478	C0023473	chronic myeloid leukemia	17	10	0.588235294117647	1	1	1	1	0	0	6	0.352941176470588	1	1	1	1	0	0	1.66666666666667	1.66666666666667	8	7	13	220	0.866235811906887	0.133764188093113	
2478	C0024299	lymphoma	17	1	0.0588235294117647	1	1	1	1		0	1	0.0588235294117647	1	1	1	1		0	1	1	46	66	13	220	0.812252592667099	0.187747407332901	
2484	C0033774	pruritus	2	1	0.5	1	1	1	1		0	2	1	1	1	1	1	0	0	0.5	0.5	36	701	7	9	0.730449716260661	0.269550283739339	
2519	C0003578	apnea	9	8	0.888888888888889	1	1	1	1	0	0	6	0.666666666666667	1	1	1	1	0	0	1.33333333333333	1.33333333333333	7	107	3	31	0.92287647543673	0.0771235245632701	
2519	C0728731	prematurity	9	8	0.888888888888889	1	1	1	1	0	0	6	0.666666666666667	1	1	1	1	0	0	1.33333333333333	1.33333333333333	2	5	3	31	0.929395067907704	0.0706049320922957	
2520	C0002962	angina	42	15	0.357142857142857	1	2	1.86666666666667	2	0.351865775274498	0	37	0.880952380952381	1	2	1.94594594594595	2	0.229243435135126	0	0.405405405405405	0.405405405405405	32	238	22	135	0.740593786185725	0.259406213814275	
2520	C0003811	arrhythmia	42	11	0.261904761904762	1	1	1	1	0	0	6	0.142857142857143	2	2	2	2	0	0	1.83333333333333	1.83333333333333	27	337	22	135	0.720826454704019	0.279173545295981	
2520	C0004238	atrial fibrillation	42	16	0.380952380952381	1	1	1	1	0	0	33	0.785714285714286	1	1	1	1	0	0	0.484848484848485	0.484848484848485	19	171	22	135	0.626566620728448	0.373433379271552	
2520	C0004239	atrial flutter	42	16	0.380952380952381	1	1	1	1	0	0	14	0.333333333333333	1	1	1	1	0	0	1.14285714285714	1.14285714285714	9	39	22	135	0.816626118677294	0.183373881322706	
2520	C0016385	flutter	42	16	0.380952380952381	1	1	1	1	0	0	37	0.880952380952381	1	1	1	1	0	0	0.432432432432432	0.432432432432432	11	52	22	135	0.623564024132444	0.376435975867556	
2520	C0018790	arrest	42	5	0.119047619047619	1	1	1	1	0	0	7	0.166666666666667	1	1	1	1	0	0	0.714285714285714	0.714285714285714	8	201	22	135	0.740729285543984	0.259270714456016	
2520	C0020538	hypertension	42	36	0.857142857142857	1	1	1	1	0	0	14	0.333333333333333	1	2	1.21428571428571	1	0.42581531362632	0	2.57142857142857	2.57142857142857	114	469	22	135	0.803386881961131	0.196613118038869	
2520	C0020649	hypotension	42	5	0.119047619047619	1	1	1	1	0	0	42	1	1	2	1.73809523809524	2	0.445000619869331	0.75	0.119047619047619	0.119047619047619	31	522	22	135	0.122009152656459	0.877990847343541	
2520	C0021308	infarction	42	11	0.261904761904762	1	1	1	1	0	0	35	0.833333333333333	1	1	1	1	0	0	0.314285714285714	0.314285714285714	56	276	22	135	0.5471499049127	0.4528500950873	
2520	C0039231	tachycardia	42	16	0.380952380952381	1	2	1.25	1	0.447213595499958	0.25	11	0.261904761904762	1	1	1	1	0	0	1.45454545454545	1.45454545454545	29	493	22	135	0.854676472738706	0.145323527261294	
2520	C0232197	fibrillation	42	16	0.380952380952381	1	1	1	1	0	0	37	0.880952380952381	1	1	1	1	0	0	0.432432432432432	0.432432432432432	24	211	22	135	0.575008665914702	0.424991334085298	
2520	C0233494	tension	42	1	0.0238095238095238	1	1	1	1		0	1	0.0238095238095238	1	1	1	1		0	1	1	29	45	22	135	0.804534004449194	0.195465995550806	
2520	C0424295	hyperkinesia	42	1	0.0238095238095238	1	1	1	1		0	8	0.19047619047619	1	1	1	1	0	0	0.125	0.125	29	168	22	135	0.720700157219595	0.279299842780405	
2520	C0428977	bradycardia	42	5	0.119047619047619	1	1	1	1	0	0	39	0.928571428571429	1	2	1.1025641025641	1	0.307354740604728	0	0.128205128205128	0.128205128205128	7	290	22	135	0.249105544389401	0.750894455610599	
2541	C0018801	heart failure	17	12	0.705882352941177	2	2	2	2	0	0	14	0.823529411764706	1	2	1.85714285714286	2	0.363136519601282	0	0.857142857142857	0.857142857142857	53	270	11	150	0.882091244397427	0.117908755602573	
2541	C0020538	hypertension	17	17	1	1	2	1.70588235294118	2	0.469668218313862	1	17	1	1	2	1.70588235294118	2	0.469668218313862	1	1	1	114	469	11	150	0.92530108995083	0.0746989100491704	
2541	C0020649	hypotension	17	1	0.0588235294117647	1	1	1	1		0	8	0.470588235294118	1	2	1.5	1	0.534522483824849	1	0.125	0.125	31	522	11	150	0.302885461228616	0.697114538771384	
2541	C0341697	renal impairment	17	1	0.0588235294117647	1	1	1	1		0	13	0.764705882352941	1	3	1.15384615384615	1	0.554700196225229	0	0.0769230769230769	0.0769230769230769	32	108	11	150	0.411748204191839	0.588251795808161	
2541	C0857121	hypertensive	17	1	0.0588235294117647	1	1	1	1		0	4	0.235294117647059	1	1	1	1	0	0	0.25	0.25	19	69	11	150	0.804138573072865	0.195861426927135	
2541	C1306577	death	17	3	0.176470588235294	1	1	1	1	0	0	1	0.0588235294117647	1	1	1	1		0	3	3	68	246	11	150	0.846037365017046	0.153962634982954	
2551	C0086543	cataract	4	2	0.5	1	1	1	1	0	0	4	1	1	1	1	1	0	0	0.5	0.5	9	129	3	14	0.852910795437619	0.147089204562381	
2554	C0014544	epilepsy	32	28	0.875	1	2	1.21428571428571	1	0.417855447018672	0	28	0.875	1	1	1	1	0	0	1	1	20	41	26	256	0.863528075170323	0.136471924829677	
2554	C0018681	headache	32	6	0.1875	1	1	1	1	0	0	28	0.875	1	2	1.03571428571429	1	0.188982236504614	0	0.214285714285714	0.214285714285714	34	818	26	256	0.147416291686913	0.852583708313087	
2554	C0030193	pain	32	28	0.875	2	2	2	2	0	0	27	0.84375	1	2	1.03703703703704	1	0.192450089729875	0	1.03703703703704	1.03703703703704	106	785	26	256	0.743595467995006	0.256404532004994	
2554	C0036572	seizures	32	28	0.875	1	2	1.71428571428571	2	0.460043706228236	1	29	0.90625	1	1	1	1	0	0	0.96551724137931	0.96551724137931	36	243	26	256	0.905460310103406	0.0945396898965937	
2554	C0040188	tics	32	6	0.1875	1	1	1	1	0	0	6	0.1875	1	1	1	1	0	0	1	1	6	14	26	256	0.741394858079409	0.258605141920591	
2554	C0234238	aches	32	22	0.6875	1	1	1	1	0	0	22	0.6875	1	1	1	1	0	0	1	1	9	72	26	256	0.738664482696885	0.261335517303115	
2554	C0338831	manic	32	9	0.28125	2	4	3.33333333333333	4	1	2	3	0.09375	1	1	1	1	0	0	3	3	17	67	26	256	0.862351728045619	0.137648271954381	
2554	C0853193	Bipolar I Disorder	32	2	0.0625	1	1	1	1	0	0	2	0.0625	1	1	1	1	0	0	1	1	10	6	26	256	0.742124082030298	0.257875917969702	
2564	C0002792	anaphylaxis	4	4	1	1	1	1	1	0	0	4	1	1	1	1	1	0	0	1	1	12	357	11	51	0.86491233081583	0.13508766918417	
2564	C0042109	urticaria	4	4	1	1	1	1	1	0	0	4	1	1	1	1	1	0	0	1	1	24	609	11	51	0.821311581188895	0.178688418811105	indication
2576	C0234215	discomfort	29	28	0.96551724137931	1	1	1	1	0	0	25	0.862068965517241	1	1	1	1	0	0	1.12	1.12	37	234	2	30	0.895337714028945	0.104662285971055	
2578	C0006826	cancer	6	1	0.166666666666667	2	2	2	2		0	1	0.166666666666667	2	2	2	2		0	1	1	120	153	15	161	0.911825559772755	0.0881744402272451	
2578	C0017638	gliomas	6	5	0.833333333333333	1	1	1	1	0	0	2	0.333333333333333	1	1	1	1	0	0	2.5	2.5	7	3	15	161	0.913776348775185	0.0862236512248155	
2578	C0027651	tumor	6	3	0.5	1	1	1	1	0	0	6	1	1	1	1	1	0	0	0.5	0.5	83	175	15	161	0.801977020852252	0.198022979147748	
2578	C0555198	malignant gliomas	6	2	0.333333333333333	1	1	1	1	0	0	2	0.333333333333333	1	1	1	1	0	0	1	1	4	2	15	161	0.84881606802492	0.15118393197508	
2585	C0018801	heart failure	51	48	0.941176470588235	1	2	1.22916666666667	1	0.424744395393794	0	47	0.92156862745098	1	4	2.14893617021277	3	1.02105494048526	2	1.02127659574468	1.02127659574468	53	270	12	203	0.553876154615906	0.446123845384094	
2585	C0018802	congestive heart failure	51	24	0.470588235294118	1	1	1	1	0	0	20	0.392156862745098	1	2	1.2	1	0.410391340834062	0	1.2	1.2	39	173	12	203	0.658215199352848	0.341784800647152	
2585	C0020538	hypertension	51	31	0.607843137254902	1	2	1.93548387096774	2	0.249731038114707	0	47	0.92156862745098	2	2	2	2	0	0	0.659574468085106	0.659574468085106	114	469	12	203	0.800732955991743	0.199267044008257	
2585	C0021308	infarction	51	29	0.568627450980392	1	2	1.96551724137931	2	0.185695338177052	0	47	0.92156862745098	1	2	1.65957446808511	2	0.478975162498508	1	0.617021276595745	0.617021276595745	56	276	12	203	0.698609005913155	0.301390994086845	
2585	C0027051	myocardial infarction	51	29	0.568627450980392	1	2	1.93103448275862	2	0.257880714777564	0	47	0.92156862745098	1	2	1.65957446808511	2	0.478975162498508	1	0.617021276595745	0.617021276595745	51	256	12	203	0.713011958784703	0.286988041215297	
2585	C0085580	essential hypertension	51	29	0.568627450980392	1	1	1	1	0	0	4	0.0784313725490196	1	1	1	1	0	0	7.25	7.25	34	16	12	203	0.909612890633814	0.0903871093661858	
2585	C0242698	left ventricular dysfunction	51	29	0.568627450980392	1	2	1.58620689655172	2	0.501230014158765	1	31	0.607843137254902	1	3	2.58064516129032	3	0.564162715794365	1	0.935483870967742	0.935483870967742	8	9	12	203	0.857455688682882	0.142544311317118	
2585	C0242973	ventricular dysfunction	51	29	0.568627450980392	1	2	1.58620689655172	2	0.501230014158765	1	31	0.607843137254902	2	2	2	2	0	0	0.935483870967742	0.935483870967742	8	14	12	203	0.919368329155613	0.0806316708443872	
2585	C0264716	chronic heart failure	51	3	0.0588235294117647	1	1	1	1	0	0	4	0.0784313725490196	1	1	1	1	0	0	0.75	0.75	2	2	12	203	0.779739677177105	0.220260322822895	
2610	C0015967	fever	3	3	1	1	1	1	1	0	0	3	1	1	1	1	1	0	0	1	1	66	593	7	53	0.858441395346728	0.141558604653272	
2662	C0003864	arthritis	30	19	0.633333333333333	1	1	1	1	0	0	27	0.9	2	2	2	2	0	0	0.703703703703704	0.703703703703704	49	197	26	310	0.561281143889149	0.438718856110851	
2662	C0003873	rheumatoid arthritis	30	19	0.633333333333333	1	1	1	1	0	0	15	0.5	1	1	1	1	0	0	1.26666666666667	1.26666666666667	42	43	26	310	0.776494633400708	0.223505366599292	
2662	C0013390	dysmenorrhea	30	17	0.566666666666667	1	1	1	1	0	0	28	0.933333333333333	1	2	1.53571428571429	2	0.50787450018337	1	0.607142857142857	0.607142857142857	12	118	26	310	0.317824096317555	0.682175903682445	
2662	C0019080	hemorrhage	30	1	0.0333333333333333	1	1	1	1		0	28	0.933333333333333	2	2	2	2	0	0	0.0357142857142857	0.0357142857142857	44	443	26	310	0.223470396470642	0.776529603529358	
2662	C0029408	osteoarthritis	30	19	0.633333333333333	1	1	1	1	0	0	2	0.0666666666666667	1	1	1	1	0	0	9.5	9.5	32	30	26	310	0.870902815156044	0.129097184843956	
2662	C0030193	pain	30	19	0.633333333333333	1	1	1	1	0	0	30	1	1	3	2.2	3	0.805155799872898	1	0.633333333333333	0.633333333333333	106	785	26	310	0.143161481612476	0.856838518387524	
2662	C0032580	familial adenomatous polyposis	30	9	0.3	2	2	2	2	0	0	11	0.366666666666667	2	4	2.90909090909091	2	1.04446593573419	2	0.818181818181818	0.818181818181818	1	1	26	310	0.526769215657585	0.473230784342415	
2662	C0032584	polyps	30	14	0.466666666666667	1	1	1	1	0	0	15	0.5	2	3	2.13333333333333	2	0.351865775274498	0	0.933333333333333	0.933333333333333	4	40	26	310	0.498761186288755	0.501238813711245	
2662	C0038012	spondylitis	30	15	0.5	1	1	1	1	0	0	16	0.533333333333333	1	2	1.125	1	0.341565025531987	0	0.9375	0.9375	18	4	26	310	0.588190546082227	0.411809453917773	
2662	C0038013	ankylosing spondylitis	30	15	0.5	1	1	1	1	0	0	16	0.533333333333333	1	2	1.125	1	0.341565025531987	0	0.9375	0.9375	17	4	26	310	0.587239174574587	0.412760825425413	
2662	C0041582	ulcer	30	2	0.0666666666666667	1	2	1.5	2	0.707106781186548	0.5	13	0.433333333333333	1	2	1.15384615384615	1	0.375533808099405	0	0.153846153846154	0.153846153846154	56	313	26	310	0.739654927268873	0.260345072731127	
2662	C0149875	primary dysmenorrhea	30	17	0.566666666666667	1	1	1	1	0	0	20	0.666666666666667	1	1	1	1	0	0	0.85	0.85	8	3	26	310	0.693535020065734	0.306464979934266	
2662	C0553662	juvenile rheumatoid arthritis	30	19	0.633333333333333	1	2	1.68421052631579	2	0.477566932940919	1	13	0.433333333333333	2	2	2	2	0	0	1.46153846153846	1.46153846153846	20	8	26	310	0.928325697609326	0.0716743023906735	
2662	C0687133	Interactions	30	2	0.0666666666666667	3	3	3	3	0	0	16	0.533333333333333	1	1	1	1	0	0	0.125	0.125	40	94	26	310	0.810671408788732	0.189328591211268	
2678	C0015967	fever	25	9	0.36	1	1	1	1	0	0	16	0.64	1	1	1	1	0	0	0.5625	0.5625	66	593	20	211	0.567200438459226	0.432799561540774	
2678	C0020517	hypersensitivity	25	9	0.36	1	1	1	1	0	0	5	0.2	2	2	2	2	0	0	1.8	1.8	53	668	20	211	0.614463157564383	0.385536842435617	
2678	C0033774	pruritus	25	25	1	1	3	1.72	1	0.737111479583199	1	15	0.6	1	1	1	1	0	0	1.66666666666667	1.66666666666667	36	701	20	211	0.918211856524051	0.0817881434759493	
2678	C0035455	rhinitis	25	13	0.52	1	2	1.61538461538462	2	0.506369683541833	1	15	0.6	1	1	1	1	0	0	0.866666666666667	0.866666666666667	37	321	20	211	0.907288098502921	0.0927119014970788	
2678	C0042109	urticaria	25	16	0.64	2	3	2.6875	3	0.478713553878169	1	15	0.6	1	1	1	1	0	0	1.06666666666667	1.06666666666667	24	609	20	211	0.911235019547174	0.088764980452826	
2678	C2607914	allergic rhinitis	25	13	0.52	1	2	1.61538461538462	2	0.506369683541833	1	5	0.2	1	1	1	1	0	0	2.6	2.6	32	32	20	211	0.949734442240677	0.0502655577593231	
2708	C0006826	cancer	4	1	0.25	2	2	2	2		0	4	1	1	2	1.25	1	0.5	0.25	0.25	0.25	120	153	11	92	0.853718148019998	0.146281851980002	
2708	C0023418	leukemia	4	4	1	1	1	1	1	0	0	4	1	1	3	1.5	1	1	0.5	1	1	46	69	11	92	0.667734445891747	0.332265554108253	
2708	C0024299	lymphoma	4	4	1	1	3	2.5	3	1	0.5	1	0.25	1	1	1	1		0	4	4	46	66	11	92	0.969509999760702	0.0304900002392983	
2708	C0027651	tumor	4	1	0.25	1	1	1	1		0	1	0.25	1	1	1	1		0	1	1	83	175	11	92	0.878193160228414	0.121806839771586	
2720	C0007222	cardiovascular disease	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	25	95	45	74	0.902009812537116	0.0979901874628842	
2720	C0013604	edema	8	8	1	1	2	1.75	2	0.462910049886276	0.25	8	1	1	2	1.125	1	0.353553390593274	0	1	1	32	646	45	74	0.831958892636434	0.168041107363566	
2720	C0020538	hypertension	8	3	0.375	1	1	1	1	0	0	1	0.125	1	1	1	1		0	3	3	114	469	45	74	0.808563513235996	0.191436486764004	
2720	C0020621	hypokalemia	8	1	0.125	1	1	1	1		0	1	0.125	1	1	1	1		0	1	1	6	173	45	74	0.763499440006355	0.236500559993645	
2720	C0020649	hypotension	8	1	0.125	1	1	1	1		0	8	1	2	2	2	2	0	0	0.125	0.125	31	522	45	74	0.392308215134386	0.607691784865614	
2720	C0020651	postural hypotension	8	1	0.125	1	1	1	1		0	8	1	1	1	1	1	0	0	0.125	0.125	5	188	45	74	0.56044283372277	0.43955716627723	
2720	C0022346	jaundice	8	1	0.125	1	1	1	1		0	8	1	1	1	1	1	0	0	0.125	0.125	7	283	45	74	0.525034883729819	0.474965116270181	
2720	C0032914	toxemia of pregnancy	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	12	3	45	74	0.907427399498566	0.0925726005014337	
2720	C0035078	renal failure	8	8	1	1	1	1	1	0	0	7	0.875	1	1	1	1	0	0	1.14285714285714	1.14285714285714	17	263	45	74	0.819913429899661	0.180086570100339	
2720	C0040034	thrombocytopenia	8	1	0.125	1	1	1	1		0	8	1	1	1	1	1	0	0	0.125	0.125	21	466	45	74	0.466032763684144	0.533967236315856	
2720	C0040524	toxemia	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	11	1	45	74	0.907297716616604	0.0927022833833963	
2720	C0042131	uterus	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	15	16	45	74	0.907116741985209	0.0928832580147914	
2720	C0151603	generalized edema	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	9	57	45	74	0.900829391573046	0.0991706084269545	
2720	C0151614	electrolyte depletion	8	1	0.125	1	1	1	1		0	1	0.125	1	1	1	1		0	1	1	2	2	45	74	0.802362135963701	0.197637864036299	side_effect
2720	C0232989	normal pregnancy	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	9	1	45	74	0.906641870325323	0.0933581296746771	
2720	C0234215	discomfort	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	37	234	45	74	0.888606586807445	0.111393413192555	
2720	C0235437	dependent edema	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	9	22	45	74	0.9045386667283	0.0954613332716996	
2720	C0342579	electrolyte imbalance	8	1	0.125	1	1	1	1		0	7	0.875	1	2	1.14285714285714	1	0.377964473009227	0	0.142857142857143	0.142857142857143	2	23	45	74	0.492500177103321	0.507499822896679	
2720	C0546817	hypervolemia	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	9	35	45	74	0.903191130100849	0.0968088698991509	
2720	C0549206	gravid	8	6	0.75	1	1	1	1	0	0	1	0.125	1	1	1	1		0	6	6	3	1	45	74	0.904611925886491	0.0953880741135091	
2720	C0687133	Interactions	8	1	0.125	1	1	1	1		0	1	0.125	1	1	1	1		0	1	1	40	94	45	74	0.802576804915111	0.197423195084889	
2726	C0027497	nausea	9	9	1	1	1	1	1	0	0	8	0.888888888888889	1	1	1	1	0	0	1.125	1.125	48	885	18	116	0.71980235715649	0.28019764284351	
2726	C0085631	agitation	9	9	1	1	1	1	1	0	0	9	1	3	3	3	3	0	0	1	1	31	328	18	116	0.686657249314859	0.313342750685141	
2749	C0011603	dermatitis	43	28	0.651162790697674	1	2	1.14285714285714	1	0.356348322549899	0	6	0.13953488372093	1	1	1	1	0	0	4.66666666666667	4.66666666666667	29	376	22	31	0.934818446165636	0.0651815538343644	
2749	C0021311	infection	43	16	0.372093023255814	1	1	1	1	0	0	1	0.0232558139534884	1	1	1	1		0	16	16	190	539	22	31	0.871919107898803	0.128080892101197	
2749	C0027339	nail disorder	43	16	0.372093023255814	1	1	1	1	0	0	16	0.372093023255814	1	3	1.1875	1	0.543905629069357	0	1	1	1	50	22	31	0.629599511763584	0.370400488236416	
2749	C0036508	seborrhea	43	28	0.651162790697674	1	2	1.14285714285714	1	0.356348322549899	0	14	0.325581395348837	1	1	1	1	0	0	2	2	15	65	22	31	0.939531099806615	0.0604689001933854	
2749	C0040247	tinea	43	30	0.697674418604651	1	1	1	1	0	0	4	0.0930232558139535	1	1	1	1	0	0	7.5	7.5	15	8	22	31	0.938283430111711	0.0617165698882892	
2749	C0040259	tinea pedis	43	30	0.697674418604651	1	1	1	1	0	0	4	0.0930232558139535	1	1	1	1	0	0	7.5	7.5	13	3	22	31	0.93816669546726	0.0618333045327397	
2764	C0003175	anthrax	159	83	0.522012578616352	1	3	1.97590361445783	2	0.381777090321163	0	73	0.459119496855346	1	2	1.94520547945205	2	0.229153694111865	0	1.13698630136986	1.13698630136986	8	1	63	429	0.663670545959746	0.336329454040254	
2764	C0004604	back pain	159	7	0.0440251572327044	2	2	2	2	0	0	126	0.792452830188679	1	1	1	1	0	0	0.0555555555555556	0.0555555555555555	8	366	63	429	0.162438949402337	0.837561050597663	
2764	C0009450	infectious	159	96	0.60377358490566	1	1	1	1	0	0	7	0.0440251572327044	1	1	1	1	0	0	13.7142857142857	13.7142857142857	18	167	63	429	0.691279676385095	0.308720323614905	
