pubchem_cid	concept_id	concept_name	total_labels	n_labels_ind	percent_labels_ind	occurs_min_ind	occurs_max_ind	occurs_mean_ind	occurs_mode_ind	occurs_sd_ind	occurs_iqr_ind	n_labels_se	percent_labels_se	occurs_min_se	occurs_max_se	occurs_mean_se	occurs_mode_se	occurs_sd_se	occurs_iqr_se	n_label_ratio	percent_label_ratio	concept_n_ind	concept_n_se	compound_n_ind	compound_n_se	prob_ind	prob_se	category_manual
3385	C0024623	gastric cancer	20	1	0.05	1	1	1	1		0	4	0.2	1	1	1	1	0	0	0.25	0.25	8	6	23	136	0.758499528488819	0.241500471511181	
3385	C0038354	stomach	20	5	0.25	1	1	1	1	0	0	4	0.2	1	1	1	1	0	0	1.25	1.25	19	106	23	136	0.79863275173895	0.20136724826105	
3386	C0003467	anxiety	87	11	0.126436781609195	1	1	1	1	0	0	83	0.954022988505747	1	2	1.68674698795181	2	0.466635880489627	1	0.132530120481928	0.132530120481928	25	421	73	571	0.00658216848149218	0.993417831518508	
3386	C0006370	bulimia	87	64	0.735632183908046	1	2	1.625	2	0.487950036474267	1	84	0.96551724137931	1	3	2.26190476190476	2	0.517618448560621	1	0.761904761904762	0.761904761904762	1	4	73	571	0.557747265527849	0.442252734472151	
3386	C0008031	chest pain	87	20	0.229885057471264	1	1	1	1	0	0	56	0.64367816091954	1	1	1	1	0	0	0.357142857142857	0.357142857142857	9	408	73	571	0.0341813345759108	0.965818665424089	
3386	C0011581	depressive disorder	87	65	0.747126436781609	1	2	1.35384615384615	1	0.481883324531508	1	75	0.862068965517241	1	3	1.34666666666667	1	0.532544461621378	1	0.866666666666667	0.866666666666667	24	19	73	571	0.445672530545663	0.554327469454337	
3386	C0012833	dizziness	87	21	0.241379310344828	1	1	1	1	0	0	81	0.931034482758621	1	2	1.32098765432099	1	0.469764847924661	1	0.259259259259259	0.259259259259259	16	711	73	571	0.00602348895962268	0.993976511040377	
3386	C0013404	dyspnea	87	21	0.241379310344828	1	1	1	1	0	0	4	0.0459770114942529	1	1	1	1	0	0	5.25	5.25	19	531	73	571	0.189755000985432	0.810244999014568	
3386	C0015672	fatigue	87	33	0.379310344827586	1	1	1	1	0	0	28	0.32183908045977	1	2	1.03571428571429	1	0.188982236504614	0	1.17857142857143	1.17857142857143	20	478	73	571	0.0834748143459552	0.916525185654045	
3386	C0018681	headache	87	11	0.126436781609195	1	1	1	1	0	0	81	0.931034482758621	1	3	2.01234567901235	2	0.782525193851512	2	0.135802469135802	0.135802469135802	34	818	73	571	0.00409691852210303	0.995903081477897	
3386	C0022107	irritability	87	11	0.126436781609195	1	1	1	1	0	0	1	0.0114942528735632	2	2	2	2		0	11	11	21	154	73	571	0.33683127717776	0.66316872282224	
3386	C0027497	nausea	87	20	0.229885057471264	1	1	1	1	0	0	82	0.942528735632184	1	2	1.96341463414634	2	0.188896859388666	0	0.24390243902439	0.24390243902439	48	885	73	571	0.00822489305783403	0.991775106942166	
3386	C0027796	neuralgia	87	1	0.0114942528735632	2	2	2	2		0	57	0.655172413793103	1	1	1	1	0	0	0.0175438596491228	0.0175438596491228	11	89	73	571	0.139842339790839	0.860157660209161	
3386	C0028643	numbness	87	21	0.241379310344828	1	1	1	1	0	0	21	0.241379310344828	1	1	1	1	0	0	1	1	7	95	73	571	0.191355887528657	0.808644112471343	
3386	C0028768	OCD	87	64	0.735632183908046	1	3	1.859375	2	0.709732511651564	1	84	0.96551724137931	1	2	1.57142857142857	2	0.497843888187014	1	0.761904761904762	0.761904761904762	6	6	73	571	0.727679731401719	0.272320268598281	
3386	C0030193	pain	87	32	0.367816091954023	1	2	1.03125	1	0.176776695296637	0	60	0.689655172413793	1	2	1.56666666666667	2	0.499717434280908	1	0.533333333333333	0.533333333333333	106	785	73	571	0.0380588606659622	0.961941139334038	
3386	C0030252	palpitations	87	21	0.241379310344828	1	1	1	1	0	0	77	0.885057471264368	1	1	1	1	0	0	0.272727272727273	0.272727272727273	8	364	73	571	0.0234238654919892	0.976576134508011	
3386	C0030318	panic	87	46	0.528735632183908	1	2	1.47826086956522	1	0.505046991643467	1	46	0.528735632183908	1	3	1.97826086956522	2	0.257261685602864	0	1	1	9	33	73	571	0.521817065391385	0.478182934608615	
3386	C0030319	panic disorder	87	46	0.528735632183908	1	3	1.93478260869565	1	0.997823718856715	2	46	0.528735632183908	1	3	1.5	1	0.547722557505166	1	1	1	6	12	73	571	0.773118162366673	0.226881837633327	
3386	C0030554	paresthesia	87	21	0.241379310344828	1	1	1	1	0	0	59	0.67816091954023	1	2	1.35593220338983	1	0.482904711968741	1	0.355932203389831	0.355932203389831	8	473	73	571	0.0114635758347831	0.988536424165217	
3386	C0031117	peripheral neuropathy	87	1	0.0114942528735632	1	1	1	1		0	1	0.0114942528735632	1	1	1	1		0	1	1	6	131	73	571	0.211217470927428	0.788782529072572	
3386	C0038661	suicide	87	22	0.252873563218391	1	1	1	1	0	0	81	0.931034482758621	1	1	1	1	0	0	0.271604938271605	0.271604938271605	15	77	73	571	0.0376082040758937	0.962391795924106	
3386	C0038663	suicide attempt	87	22	0.252873563218391	1	1	1	1	0	0	76	0.873563218390805	1	1	1	1	0	0	0.289473684210526	0.289473684210526	13	52	73	571	0.0432242437564488	0.956775756243551	
3386	C0038990	sweating	87	21	0.241379310344828	1	1	1	1	0	0	81	0.931034482758621	1	4	1.62962962962963	2	0.557773351022717	1	0.259259259259259	0.259259259259259	12	419	73	571	0.00697950338282205	0.993020496617178	
3386	C0042963	vomiting	87	46	0.528735632183908	1	1	1	1	0	0	81	0.931034482758621	1	2	1.64197530864198	2	0.482406518802053	1	0.567901234567901	0.567901234567901	39	814	73	571	0.019948645970146	0.980051354029854	
3386	C0043094	weight gain	87	11	0.126436781609195	1	1	1	1	0	0	58	0.666666666666667	1	2	1.01724137931034	1	0.131306432859723	0	0.189655172413793	0.189655172413793	6	246	73	571	0.0218956465622382	0.978104353437762	
3386	C0085593	chills	87	21	0.241379310344828	1	1	1	1	0	0	80	0.919540229885057	1	1	1	1	0	0	0.2625	0.2625	12	268	73	571	0.0261398498879907	0.973860150112009	
3386	C0085631	agitation	87	22	0.252873563218391	2	2	2	2	0	0	85	0.977011494252874	1	2	1.01176470588235	1	0.108465228909328	0	0.258823529411765	0.258823529411765	31	328	73	571	0.0920224856310183	0.907977514368982	
3386	C0220870	lightheadedness	87	21	0.241379310344828	1	1	1	1	0	0	27	0.310344827586207	1	1	1	1	0	0	0.777777777777778	0.777777777777778	8	98	73	571	0.156303796042839	0.843696203957161	
3386	C0221423	sickness	87	6	0.0689655172413793	1	1	1	1	0	0	5	0.0574712643678161	1	1	1	1	0	0	1.2	1.2	50	149	73	571	0.206545632032418	0.793454367967582	
3386	C0231303	distress	87	39	0.448275862068966	1	1	1	1	0	0	4	0.0459770114942529	1	1	1	1	0	0	9.75	9.75	14	143	73	571	0.489258216017836	0.510741783982164	
3386	C0231528	myalgia	87	11	0.126436781609195	1	1	1	1	0	0	59	0.67816091954023	1	2	1.45762711864407	1	0.502477788093923	1	0.186440677966102	0.186440677966102	11	415	73	571	0.00842206816256175	0.991577931837438	
3386	C0233494	tension	87	11	0.126436781609195	1	1	1	1	0	0	1	0.0114942528735632	1	1	1	1		0	11	11	29	45	73	571	0.361286173598547	0.638713826401453	
3386	C0234233	tenderness	87	11	0.126436781609195	1	1	1	1	0	0	4	0.0459770114942529	1	1	1	1	0	0	2.75	2.75	24	170	73	571	0.235000224705602	0.764999775294398	
3386	C0235198	impaired concentration	87	22	0.252873563218391	1	1	1	1	0	0	11	0.126436781609195	1	1	1	1	0	0	2	2	15	63	73	571	0.284220042919638	0.715779957080362	
3386	C0424000	suicidal ideation	87	22	0.252873563218391	1	1	1	1	0	0	59	0.67816091954023	1	3	2.33898305084746	2	0.575660624743596	1	0.372881355932203	0.372881355932203	14	48	73	571	0.0231571755769383	0.976842824423062	
3386	C0442874	neuropathy	87	1	0.0114942528735632	1	1	1	1		0	57	0.655172413793103	1	1	1	1	0	0	0.0175438596491228	0.0175438596491228	10	214	73	571	0.0265359503234978	0.973464049676502	
3386	C0520676	PMDD	87	11	0.126436781609195	2	2	2	2	0	0	12	0.137931034482759	1	1	1	1	0	0	0.916666666666667	0.916666666666667	3	3	73	571	0.455492088450572	0.544507911549428	
3386	C0600142	hot flushes	87	21	0.241379310344828	1	1	1	1	0	0	5	0.0574712643678161	1	2	1.2	1	0.447213595499958	0	4.2	4.2	9	140	73	571	0.190415204115906	0.809584795884094	
3386	C0740447	diabetic peripheral neuropathy	87	1	0.0114942528735632	1	1	1	1		0	1	0.0114942528735632	1	1	1	1		0	1	1	3	5	73	571	0.254500209129557	0.745499790870443	
3386	C0917799	hypersomnia	87	22	0.252873563218391	1	1	1	1	0	0	1	0.0114942528735632	1	1	1	1		0	22	22	14	23	73	571	0.536744347307244	0.463255652692756	
3386	C0917801	insomnia	87	22	0.252873563218391	1	1	1	1	0	0	84	0.96551724137931	1	2	1.73809523809524	2	0.442311769754998	1	0.261904761904762	0.261904761904762	28	523	73	571	0.0084811625743284	0.991518837425672	
3386	C1269683	major depressive disorder	87	59	0.67816091954023	1	3	2.01694915254237	2	0.22678604710842	0	75	0.862068965517241	1	3	1.37333333333333	1	0.5875586993869	1	0.786666666666667	0.786666666666667	19	15	73	571	0.40867684521862	0.59132315478138	
3386	C1963916	Diabetic Peripheral Neuropathic Pain	87	1	0.0114942528735632	1	1	1	1		0	1	0.0114942528735632	1	1	1	1		0	1	1	2	2	73	571	0.255633826972083	0.744366173027917	
3386	C2267227	Bulimia Nervosa	87	64	0.735632183908046	1	2	1.625	2	0.487950036474267	1	27	0.310344827586207	1	1	1	1	0	0	2.37037037037037	2.37037037037037	1	1	73	571	0.810456647356002	0.189543352643998	
3394	C0003864	arthritis	9	5	0.555555555555556	1	1	1	1	0	0	2	0.222222222222222	1	1	1	1	0	0	2.5	2.5	49	197	14	232	0.848602128971275	0.151397871028725	
3394	C0013390	dysmenorrhea	9	2	0.222222222222222	1	1	1	1	0	0	2	0.222222222222222	1	1	1	1	0	0	1	1	12	118	14	232	0.769004489666312	0.230995510333688	
3394	C0021368	inflammation	9	2	0.222222222222222	1	1	1	1	0	0	4	0.444444444444444	1	2	1.5	1	0.577350269189626	1	0.5	0.5	34	147	14	232	0.401808850644591	0.598191149355409	
3394	C0026205	miosis	9	4	0.444444444444444	1	1	1	1	0	0	4	0.444444444444444	1	1	1	1	0	0	1	1	6	34	14	232	0.806418546413334	0.193581453586666	
3394	C0030193	pain	9	2	0.222222222222222	1	1	1	1	0	0	4	0.444444444444444	1	2	1.5	1	0.577350269189626	1	0.5	0.5	106	785	14	232	0.199000152503812	0.800999847496188	
3397	C0007097	carcinoma	4	4	1	2	2	2	2	0	0	4	1	1	1	1	1	0	0	1	1	59	91	5	53	0.952042007476893	0.0479579925231072	
3397	C0600139	carcinoma of the prostate	4	4	1	2	2	2	2	0	0	4	1	1	1	1	1	0	0	1	1	13	9	5	53	0.950722010993625	0.0492779890063746	
3397	C1384494	metastatic carcinoma	4	4	1	2	2	2	2	0	0	4	1	1	1	1	1	0	0	1	1	10	2	5	53	0.950601884194913	0.0493981158050866	
3410	C0004096	asthma	6	6	1	1	3	1.5	1	0.836660026534076	0.75	4	0.666666666666667	1	3	2.25	3	0.957427107756338	1.25	1.5	1.5	40	225	12	63	0.911299062504713	0.0887009374952868	
3410	C0006266	bronchospasm	6	3	0.5	1	1	1	1	0	0	3	0.5	1	1	1	1	0	0	1	1	27	202	12	63	0.847955048468204	0.152044951531796	
3410	C0006277	bronchitis	6	4	0.666666666666667	1	1	1	1	0	0	2	0.333333333333333	1	1	1	1	0	0	2	2	36	239	12	63	0.896854077863133	0.103145922136867	
3410	C0024115	lung disorder	6	4	0.666666666666667	1	2	1.25	1	0.5	0.25	1	0.166666666666667	1	1	1	1		0	4	4	14	83	12	63	0.963225292304273	0.0367747076957268	
3410	C0024117	chronic obstructive pulmonary disease	6	4	0.666666666666667	1	3	1.5	1	1	0.5	2	0.333333333333333	1	2	1.5	2	0.707106781186548	0.5	2	2	11	26	12	63	0.945794306693532	0.0542056933064682	
3410	C0349790	exacerbation of asthma	6	1	0.166666666666667	2	2	2	2		0	1	0.166666666666667	2	2	2	2		0	1	1	1	15	12	63	0.918129615723695	0.0818703842763047	
3410	C0600260	obstructive pulmonary disease	6	4	0.666666666666667	1	2	1.25	1	0.5	0.25	1	0.166666666666667	1	1	1	1		0	4	4	12	17	12	63	0.966031568811986	0.0339684311880135	
3414	C0021311	infection	5	2	0.4	3	3	3	3	0	0	5	1	2	2	2	2	0	0	0.4	0.4	190	539	10	174	0.850101233143973	0.149898766856027	
3414	C0032285	pneumonia	5	2	0.4	1	1	1	1	0	0	5	1	1	1	1	1	0	0	0.4	0.4	83	288	10	174	0.657798029655791	0.342201970344209	
3414	C0035333	retinitis	5	2	0.4	3	3	3	3	0	0	5	1	2	2	2	2	0	0	0.4	0.4	4	10	10	174	0.884585513333425	0.115414486666575	
3414	C0206178	CMV retinitis	5	2	0.4	2	2	2	2	0	0	5	1	2	2	2	2	0	0	0.4	0.4	4	5	10	174	0.86872123820807	0.13127876179193	
3440	C0012797	diuresis	41	9	0.219512195121951	1	1	1	1	0	0	5	0.121951219512195	1	1	1	1	0	0	1.8	1.8	22	29	25	126	0.814327586834476	0.185672413165524	
3440	C0018801	heart failure	41	36	0.878048780487805	1	1	1	1	0	0	4	0.0975609756097561	1	1	1	1	0	0	9	9	53	270	25	126	0.92716609924828	0.0728339007517198	
3440	C0020517	hypersensitivity	41	1	0.024390243902439	1	1	1	1		0	39	0.951219512195122	1	4	2.1025641025641	2	0.717996913747648	0	0.0256410256410256	0.0256410256410256	53	668	25	126	0.0231699327402652	0.976830067259735	
3440	C0023890	cirrhosis	41	37	0.902439024390244	1	1	1	1	0	0	4	0.0975609756097561	2	2	2	2	0	0	9.25	9.25	18	33	25	126	0.937658515697052	0.0623414843029477	
3440	C0027697	nephritis	41	1	0.024390243902439	1	1	1	1		0	39	0.951219512195122	1	1	1	1	0	0	0.0256410256410256	0.0256410256410256	2	91	25	126	0.256112364760762	0.743887635239238	
3440	C0341697	renal impairment	41	1	0.024390243902439	2	2	2	2		0	1	0.024390243902439	1	1	1	1		0	1	1	32	108	25	126	0.858855772626383	0.141144227373617	
3446	C0014544	epilepsy	115	111	0.965217391304348	1	2	1.7027027027027	2	0.459141384336907	1	107	0.930434782608696	1	2	1.7196261682243	2	0.451295671882312	1	1.03738317757009	1.03738317757009	20	41	9	468	0.733150803114306	0.266849196885694	
3446	C0020517	hypersensitivity	115	1	0.00869565217391304	1	1	1	1		0	101	0.878260869565217	1	2	1.97029702970297	2	0.170613337377501	0	0.0099009900990099	0.0099009900990099	53	668	9	468	0.0160881613136009	0.983911838686399	
3446	C0027796	neuralgia	115	78	0.678260869565217	2	2	2	2	0	0	79	0.68695652173913	1	4	3.9493670886076	4	0.354412991644696	0	0.987341772151899	0.987341772151899	11	89	9	468	0.602963668993148	0.397036331006852	
3446	C0030193	pain	115	1	0.00869565217391304	1	1	1	1		0	115	1	1	2	1.93913043478261	2	0.240137260520229	0	0.00869565217391304	0.00869565217391304	106	785	9	468	0.0186095504666899	0.98139044953331	
3446	C0032768	Postherpetic Neuralgia	115	78	0.678260869565217	2	3	2.01282051282051	2	0.11322770341446	0	78	0.678260869565217	2	2	2	2	0	0	1	1	3	4	9	468	0.748551962266864	0.251448037733136	
3446	C0036572	seizures	115	79	0.68695652173913	1	1	1	1	0	0	35	0.304347826086957	1	1	1	1	0	0	2.25714285714286	2.25714285714286	36	243	9	468	0.624747950175375	0.375252049824625	
3446	C0751495	partial seizures	115	79	0.68695652173913	1	1	1	1	0	0	35	0.304347826086957	1	1	1	1	0	0	2.25714285714286	2.25714285714286	10	8	9	468	0.684369505490374	0.315630494509626	
3454	C0006840	moniliasis	4	3	0.75	1	1	1	1	0	0	1	0.25	1	1	1	1		0	3	3	19	160	22	231	0.869116719702471	0.130883280297529	
3454	C0021311	infection	4	2	0.5	1	1	1	1	0	0	3	0.75	1	3	1.66666666666667	1	1.15470053837925	1	0.666666666666667	0.666666666666667	190	539	22	231	0.279160605913381	0.720839394086619	
3454	C0027947	neutropenia	4	2	0.5	1	1	1	1	0	0	3	0.75	2	2	2	2	0	0	0.666666666666667	0.666666666666667	14	250	22	231	0.628303472340736	0.371696527659264	side_effect
3454	C0032285	pneumonia	4	2	0.5	1	1	1	1	0	0	3	0.75	1	1	1	1	0	0	0.666666666666667	0.666666666666667	83	288	22	231	0.68382439426791	0.31617560573209	
3454	C0035333	retinitis	4	4	1	1	3	2	2	0.816496580927726	0.5	3	0.75	1	2	1.66666666666667	2	0.577350269189626	0.5	1.33333333333333	1.33333333333333	4	10	22	231	0.954577150956768	0.0454228490432318	
3454	C0206178	CMV retinitis	4	4	1	1	2	1.25	1	0.5	0.25	3	0.75	1	2	1.66666666666667	2	0.577350269189626	0.5	1.33333333333333	1.33333333333333	4	5	22	231	0.887132496159296	0.112867503840704	
3454	C0341697	renal impairment	4	1	0.25	1	1	1	1		0	3	0.75	1	2	1.33333333333333	1	0.577350269189626	0.5	0.333333333333333	0.333333333333333	32	108	22	231	0.375559401112625	0.624440598887375	
3454	C1112469	CMV disease	4	4	1	1	3	2	2	0.816496580927726	0.5	3	0.75	1	2	1.33333333333333	1	0.577350269189626	0.5	1.33333333333333	1.33333333333333	4	2	22	231	0.946484643588948	0.0535153564110522	
3463	C0000737	abdominal pain	37	21	0.567567567567568	2	2	2	2	0	0	33	0.891891891891892	1	2	1.12121212121212	1	0.331433982639808	0	0.636363636363636	0.636363636363636	10	564	22	91	0.597615062442111	0.402384937557889	
3463	C0030193	pain	37	21	0.567567567567568	2	2	2	2	0	0	33	0.891891891891892	1	2	1.12121212121212	1	0.331433982639808	0	0.636363636363636	0.636363636363636	106	785	22	91	0.585588368242657	0.414411631757343	
3463	C0030305	pancreatitis	37	25	0.675675675675676	1	1	1	1	0	0	17	0.459459459459459	1	1	1	1	0	0	1.47058823529412	1.47058823529412	9	245	22	91	0.811764641439752	0.188235358560248	
3463	C0043096	weight loss	37	27	0.72972972972973	1	1	1	1	0	0	20	0.540540540540541	1	1	1	1	0	0	1.35	1.35	25	228	22	91	0.814459344274958	0.185540655725042	
3467	C0009763	conjunctivitis	26	10	0.384615384615385	1	1	1	1	0	0	10	0.384615384615385	1	1	1	1	0	0	1	1	42	274	51	85	0.656650088649902	0.343349911350098	
3467	C0010043	corneal ulcer	26	10	0.384615384615385	1	1	1	1	0	0	10	0.384615384615385	1	1	1	1	0	0	1	1	4	23	51	85	0.740457063746671	0.259542936253329	
3467	C0021311	infection	26	26	1	1	2	1.53846153846154	2	0.508391127441794	1	2	0.0769230769230769	1	1	1	1	0	0	13	13	190	539	51	85	0.944144018654699	0.0558559813453011	
3467	C0041582	ulcer	26	17	0.653846153846154	1	1	1	1	0	0	10	0.384615384615385	1	1	1	1	0	0	1.7	1.7	56	313	51	85	0.765044600425913	0.234955399574087	
3475	C0020456	hyperglycemia	4	3	0.75	1	1	1	1	0	0	2	0.5	1	1	1	1	0	0	1.5	1.5	14	253	4	198	0.855084322882656	0.144915677117344	
3476	C0011849	diabetes	42	42	1	1	3	1.66666666666667	1	0.721335707733946	1	19	0.452380952380952	1	1	1	1	0	0	2.21052631578947	2.21052631578947	59	170	10	68	0.968623049246103	0.0313769507538971	
3476	C0011860	type 2 diabetes	42	42	1	1	2	1.45238095238095	1	0.503760538950749	1	19	0.452380952380952	1	1	1	1	0	0	2.21052631578947	2.21052631578947	28	22	10	68	0.966849427627249	0.0331505723727511	
3476	C0020456	hyperglycemia	42	26	0.619047619047619	1	1	1	1	0	0	17	0.404761904761905	1	1	1	1	0	0	1.52941176470588	1.52941176470588	14	253	10	68	0.8406213227774	0.1593786772226	
3476	C0020615	hypoglycemia	42	6	0.142857142857143	1	1	1	1	0	0	42	1	1	1	1	1	0	0	0.142857142857143	0.142857142857143	8	165	10	68	0.345657903089148	0.654342096910852	
3488	C0020615	hypoglycemia	26	2	0.0769230769230769	1	1	1	1	0	0	26	1	1	2	1.07692307692308	1	0.271746488194703	0	0.0769230769230769	0.0769230769230769	8	165	7	54	0.318674359921447	0.681325640078553	
3494	C0003811	arrhythmia	16	7	0.4375	1	1	1	1	0	0	7	0.4375	1	2	1.85714285714286	2	0.377964473009227	0	1	1	27	337	8	88	0.647532035110742	0.352467964889258	
3494	C0428977	bradycardia	16	7	0.4375	1	1	1	1	0	0	7	0.4375	1	1	1	1	0	0	1	1	7	290	8	88	0.79713665903866	0.20286334096134	
3510	C0006826	cancer	3	3	1	1	1	1	1	0	0	3	1	1	1	1	1	0	0	1	1	120	153	5	48	0.915168524658092	0.0848314753419082	
3510	C0027497	nausea	3	3	1	1	1	1	1	0	0	3	1	1	2	1.33333333333333	1	0.577350269189626	0.5	1	1	48	885	5	48	0.478084527437196	0.521915472562804	indication
3510	C0027498	nausea and vomiting	3	3	1	1	1	1	1	0	0	3	1	1	1	1	1	0	0	1	1	23	199	5	48	0.88826227582654	0.111737724173459	
3510	C0042963	vomiting	3	3	1	1	1	1	1	0	0	3	1	1	2	1.33333333333333	1	0.577350269189626	0.5	1	1	39	814	5	48	0.501132761415062	0.498867238584938	
3510	C0520904	postoperative nausea	3	2	0.666666666666667	1	1	1	1	0	0	2	0.666666666666667	1	1	1	1	0	0	1	1	5	6	5	48	0.902731678223271	0.0972683217767289	
3519	C0020538	hypertension	7	6	0.857142857142857	1	1	1	1	0	0	1	0.142857142857143	2	2	2	2		0	6	6	114	469	7	106	0.903715407343092	0.0962845926569084	
3519	C1263846	ADHD	7	1	0.142857142857143	3	3	3	3		0	1	0.142857142857143	1	1	1	1		0	1	1	9	9	7	106	0.891493896823375	0.108506103176625	
3637	C0020649	hypotension	18	6	0.333333333333333	1	1	1	1	0	0	18	1	1	1	1	1	0	0	0.333333333333333	0.333333333333333	31	522	3	44	0.507486514604124	0.492513485395876	
3639	C0001824	agranulocytosis	67	1	0.0149253731343284	1	1	1	1		0	66	0.985074626865672	1	1	1	1	0	0	0.0151515151515152	0.0151515151515152	17	244	36	163	0.0763344029009909	0.923665597099009	
3639	C0002994	angioedema	67	1	0.0149253731343284	2	2	2	2		0	2	0.0298507462686567	1	1	1	1	0	0	0.5	0.5	24	336	36	163	0.726385996030731	0.273614003969269	
3639	C0013604	edema	67	60	0.895522388059702	1	2	1.86666666666667	2	0.342803331800882	0	63	0.940298507462687	1	2	1.01587301587302	1	0.125988157669742	0	0.952380952380952	0.952380952380952	32	646	36	163	0.592480083365545	0.407519916634455	
3639	C0018801	heart failure	67	40	0.597014925373134	1	1	1	1	0	0	2	0.0298507462686567	1	1	1	1	0	0	20	20	53	270	36	163	0.870330283899184	0.129669716100816	
3639	C0018802	congestive heart failure	67	40	0.597014925373134	1	1	1	1	0	0	1	0.0149253731343284	1	1	1	1		0	40	40	39	173	36	163	0.835033265851312	0.164966734148688	
3639	C0020461	hyperkalemia	67	24	0.358208955223881	1	1	1	1	0	0	2	0.0298507462686567	1	1	1	1	0	0	12	12	3	109	36	163	0.834365937649447	0.165634062350553	
3639	C0020538	hypertension	67	66	0.985074626865672	1	1	1	1	0	0	2	0.0298507462686567	1	1	1	1	0	0	33	33	114	469	36	163	0.854857281215099	0.145142718784901	
3639	C0035078	renal failure	67	37	0.552238805970149	1	1	1	1	0	0	63	0.940298507462687	1	1	1	1	0	0	0.587301587301587	0.587301587301587	17	263	36	163	0.283943014032732	0.716056985967268	
3639	C0857121	hypertensive	67	1	0.0149253731343284	1	1	1	1		0	2	0.0298507462686567	1	1	1	1	0	0	0.5	0.5	19	69	36	163	0.65599017415764	0.34400982584236	
3652	C0003864	arthritis	11	11	1	1	1	1	1	0	0	1	0.0909090909090909	1	1	1	1		0	11	11	49	197	4	79	0.959043117793324	0.0409568822066761	
3652	C0003873	rheumatoid arthritis	11	11	1	1	1	1	1	0	0	1	0.0909090909090909	1	1	1	1		0	11	11	42	43	4	79	0.966566324959051	0.0334336750409489	
3652	C0409974	lupus	11	11	1	2	2	2	2	0	0	1	0.0909090909090909	2	2	2	2		0	11	11	15	77	4	79	0.971785237259318	0.0282147627406825	
3657	C0002871	anemia	10	1	0.1	1	1	1	1		0	10	1	1	2	1.1	1	0.316227766016838	0	0.1	0.1	33	502	18	101	0.232883017666316	0.767116982333684	
3657	C0002895	sickle cell disease	10	1	0.1	1	1	1	1		0	1	0.1	2	2	2	2		0	1	1	1	3	18	101	0.812191561949015	0.187808438050985	
3657	C0006826	cancer	10	1	0.1	2	2	2	2		0	8	0.8	1	4	1.375	1	1.06066017177982	0	0.125	0.125	120	153	18	101	0.573742999288781	0.426257000711219	
3657	C0023418	leukemia	10	9	0.9	1	1	1	1	0	0	1	0.1	2	2	2	2		0	9	9	46	69	18	101	0.943070023554005	0.0569299764459947	
3657	C0027022	myeloproliferative disorders	10	1	0.1	1	1	1	1		0	4	0.4	1	1	1	1	0	0	0.25	0.25	3	6	18	101	0.771387510421264	0.228612489578736	indication
3657	C0027651	tumor	10	8	0.8	1	1	1	1	0	0	1	0.1	1	1	1	1		0	8	8	83	175	18	101	0.937848876231532	0.0621511237684684	
3658	C0033774	pruritus	48	46	0.958333333333333	1	1	1	1	0	0	8	0.166666666666667	1	1	1	1	0	0	5.75	5.75	36	701	21	12	0.875832294313916	0.124167705686084	
3658	C0042109	urticaria	48	46	0.958333333333333	1	1	1	1	0	0	8	0.166666666666667	1	1	1	1	0	0	5.75	5.75	24	609	21	12	0.890977641862462	0.109022358137538	
3672	C0003864	arthritis	104	81	0.778846153846154	1	1	1	1	0	0	56	0.538461538461538	1	1	1	1	0	0	1.44642857142857	1.44642857142857	49	197	53	275	0.551853855407891	0.448146144592109	
3672	C0003873	rheumatoid arthritis	104	62	0.596153846153846	1	1	1	1	0	0	37	0.355769230769231	1	1	1	1	0	0	1.67567567567568	1.67567567567568	42	43	53	275	0.615003050901047	0.384996949098953	
3672	C0004096	asthma	104	7	0.0673076923076923	1	1	1	1	0	0	7	0.0673076923076923	1	1	1	1	0	0	1	1	40	225	53	275	0.378348091372882	0.621651908627118	
3672	C0015230	rash	104	7	0.0673076923076923	1	1	1	1	0	0	67	0.644230769230769	1	1	1	1	0	0	0.104477611940299	0.104477611940298	15	782	53	275	0.0259938977411409	0.974006102258859	
3672	C0015967	fever	104	42	0.403846153846154	1	2	1.35714285714286	1	0.484965604585173	1	65	0.625	1	2	1.06153846153846	1	0.242185561406633	0	0.646153846153846	0.646153846153846	66	593	53	275	0.348974650708645	0.651025349291355	
3672	C0018681	headache	104	31	0.298076923076923	1	3	1.38709677419355	1	0.71542152399075	0.5	68	0.653846153846154	1	2	1.01470588235294	1	0.121267812518167	0	0.455882352941176	0.455882352941176	34	818	53	275	0.25792045782182	0.74207954217818	
3672	C0019080	hemorrhage	104	9	0.0865384615384615	1	2	1.77777777777778	2	0.440958551844098	0	66	0.634615384615385	1	3	2.42424242424242	3	0.657749217129167	1	0.136363636363636	0.136363636363636	44	443	53	275	0.104136445389743	0.895863554610257	
3672	C0020517	hypersensitivity	104	7	0.0673076923076923	2	2	2	2	0	0	1	0.00961538461538462	1	1	1	1		0	7	7	53	668	53	275	0.50723558949792	0.49276441050208	
3672	C0021400	flu	104	14	0.134615384615385	1	1	1	1	0	0	1	0.00961538461538462	2	2	2	2		0	14	14	59	306	53	275	0.539409915838073	0.460590084161927	
3672	C0026821	cramps	104	20	0.192307692307692	1	1	1	1	0	0	60	0.576923076923077	1	1	1	1	0	0	0.333333333333333	0.333333333333333	9	330	53	275	0.0902575446495103	0.90974245535049	indication
